row,year_film,year_ceremony,ceremony,category,name,film,winner
5916,1980,1981,53,SHORT FILM (Dramatic Live Action),"Sally Heckel, Producer",A Jury of Her Peers,FALSE
5917,1980,1981,53,SOUND,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Willie D. Burton",Altered States,FALSE
5918,1980,1981,53,SOUND,"Richard Portman, Roger Heman, Jim Alexander",Coal Miner's Daughter,FALSE
5919,1980,1981,53,SOUND,"Bill Varney, Steve Maslow, Gregg Landaker, Peter Sutton",The Empire Strikes Back,TRUE
5920,1980,1981,53,SOUND,"Michael J. Kohut, Aaron Rochin, Jay M. Harding, Chris Newman",Fame,FALSE
5921,1980,1981,53,SOUND,"Donald O. Mitchell, Bill Nicholson, David J. Kimball, Les Lazarowitz",Raging Bull,FALSE
5922,1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),"Jonathan Hardy, David Stevens, Bruce Beresford",Breaker Morant,FALSE
5923,1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Tom Rickman,Coal Miner's Daughter,FALSE
5924,1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),"Christopher DeVore, Eric Bergren, David Lynch",The Elephant Man,FALSE
5925,1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Alvin Sargent,Ordinary People,TRUE
5926,1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Screenplay by Lawrence B. Marcus;  Adaptation by Richard Rush,The Stunt Man,FALSE
5927,1980,1981,53,WRITING (Screenplay Written Directly for the Screen),"Screenplay by W. D. Richter;  Story by W. D. Richter, Arthur Ross",Brubaker,FALSE
5928,1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Christopher Gore,Fame,FALSE
5929,1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Bo Goldman,Melvin and Howard,TRUE
5930,1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Jean Gruault,Mon Oncle D'Amerique,FALSE
5931,1980,1981,53,WRITING (Screenplay Written Directly for the Screen),"Nancy Meyers, Charles Shyer, Harvey Miller",Private Benjamin,FALSE
5932,1980,1981,53,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Brian Johnson, Richard Edlund, Dennis Muren, Bruce Nicholson",The Empire Strikes Back,TRUE
5933,1980,1981,53,HONORARY AWARD, Henry Fonda,,TRUE
5934,1981,1982,54,ACTOR IN A LEADING ROLE,Warren Beatty,Reds,FALSE
5935,1981,1982,54,ACTOR IN A LEADING ROLE,Henry Fonda,On Golden Pond,TRUE
5936,1981,1982,54,ACTOR IN A LEADING ROLE,Burt Lancaster,Atlantic City,FALSE
5937,1981,1982,54,ACTOR IN A LEADING ROLE,Dudley Moore,Arthur,FALSE
5938,1981,1982,54,ACTOR IN A LEADING ROLE,Paul Newman,Absence of Malice,FALSE
5939,1981,1982,54,ACTOR IN A SUPPORTING ROLE,James Coco,Only When I Laugh,FALSE
5940,1981,1982,54,ACTOR IN A SUPPORTING ROLE,John Gielgud,Arthur,TRUE
5941,1981,1982,54,ACTOR IN A SUPPORTING ROLE,Ian Holm,Chariots of Fire,FALSE
5942,1981,1982,54,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Reds,FALSE
5943,1981,1982,54,ACTOR IN A SUPPORTING ROLE,"Howard E. Rollins, Jr.",Ragtime,FALSE
5944,1981,1982,54,ACTRESS IN A LEADING ROLE,Katharine Hepburn,On Golden Pond,TRUE
5945,1981,1982,54,ACTRESS IN A LEADING ROLE,Diane Keaton,Reds,FALSE
5946,1981,1982,54,ACTRESS IN A LEADING ROLE,Marsha Mason,Only When I Laugh,FALSE
5947,1981,1982,54,ACTRESS IN A LEADING ROLE,Susan Sarandon,Atlantic City,FALSE
5948,1981,1982,54,ACTRESS IN A LEADING ROLE,Meryl Streep,The French Lieutenant's Woman,FALSE
5949,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Absence of Malice,FALSE
5950,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Jane Fonda,On Golden Pond,FALSE
5951,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Joan Hackett,Only When I Laugh,FALSE
5952,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Elizabeth McGovern,Ragtime,FALSE
5953,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Reds,TRUE
5954,1981,1982,54,ART DIRECTION,Art Direction:  Assheton Gorton;  Set Decoration:  Ann Mollo,The French Lieutenant's Woman,FALSE
5955,1981,1982,54,ART DIRECTION,Art Direction:  Tambi Larsen;  Set Decoration:  Jim Berkey,Heaven's Gate,FALSE
5956,1981,1982,54,ART DIRECTION,"Art Direction:  John Graysmark, Patrizia Von Brandenstein, Anthony Reading;  Set Decoration:  George de Titta, Sr., George de Titta, Jr., Peter Howitt",Ragtime,FALSE
5957,1981,1982,54,ART DIRECTION,"Art Direction:  Norman Reynolds, Leslie Dilley;  Set Decoration:  Michael Ford",Raiders of the Lost Ark,TRUE
5958,1981,1982,54,ART DIRECTION,Art Direction:  Richard Sylbert;  Set Decoration:  Michael Seirton,Reds,FALSE
5959,1981,1982,54,CINEMATOGRAPHY,Alex Thomson,Excalibur,FALSE
5960,1981,1982,54,CINEMATOGRAPHY,Billy Williams,On Golden Pond,FALSE
5961,1981,1982,54,CINEMATOGRAPHY,Miroslav Ondricek,Ragtime,FALSE
5962,1981,1982,54,CINEMATOGRAPHY,Douglas Slocombe,Raiders of the Lost Ark,FALSE
5963,1981,1982,54,CINEMATOGRAPHY,Vittorio Storaro,Reds,TRUE
5964,1981,1982,54,COSTUME DESIGN,Milena Canonero,Chariots of Fire,TRUE
5965,1981,1982,54,COSTUME DESIGN,Tom Rand,The French Lieutenant's Woman,FALSE
5966,1981,1982,54,COSTUME DESIGN,Bob Mackie,Pennies from Heaven,FALSE
5967,1981,1982,54,COSTUME DESIGN,Anna Hill Johnstone,Ragtime,FALSE
5968,1981,1982,54,COSTUME DESIGN,Shirley Russell,Reds,FALSE
5969,1981,1982,54,DIRECTING,Louis Malle,Atlantic City,FALSE
5970,1981,1982,54,DIRECTING,Hugh Hudson,Chariots of Fire,FALSE
5971,1981,1982,54,DIRECTING,Mark Rydell,On Golden Pond,FALSE
5972,1981,1982,54,DIRECTING,Steven Spielberg,Raiders of the Lost Ark,FALSE
5973,1981,1982,54,DIRECTING,Warren Beatty,Reds,TRUE
5974,1981,1982,54,DOCUMENTARY (Feature),"Suzanne Bauman, Paul Neshamkin and Jim Burroughs, Producers",Against Wind and Tide: A Cuban Odyssey,FALSE
5975,1981,1982,54,DOCUMENTARY (Feature),"Ken Burns, Producer",Brooklyn Bridge,FALSE
5976,1981,1982,54,DOCUMENTARY (Feature),"Mary Benjamin, Susanne Simpson and Boyd Estus, Producers",Eight Minutes to Midnight: A Portrait of Dr. Helen Caldicott,FALSE
5977,1981,1982,54,DOCUMENTARY (Feature),"Glenn Silber and Tete Vasconcellos, Producers",El Salvador: Another Vietnam,FALSE
5978,1981,1982,54,DOCUMENTARY (Feature),"Arnold Schwartzman and Rabbi Marvin Hier, Producers",Genocide,TRUE
5979,1981,1982,54,DOCUMENTARY (Short Subject),"Obie Benz, Producer",Americas in Transition,FALSE
5980,1981,1982,54,DOCUMENTARY (Short Subject),"Nigel Noble, Producer",Close Harmony,TRUE
5981,1981,1982,54,DOCUMENTARY (Short Subject),"Dick Young, Producer",Journey for Survival,FALSE
5982,1981,1982,54,DOCUMENTARY (Short Subject),"Linda Chapman, Pam LeBlanc and Freddi Stevens, Producers",See What I Say,FALSE
5983,1981,1982,54,DOCUMENTARY (Short Subject),"Roland Hallé and John Hoover, Producers",Urge to Build,FALSE
5984,1981,1982,54,FILM EDITING,Terry Rawlings,Chariots of Fire,FALSE
5985,1981,1982,54,FILM EDITING,John Bloom,The French Lieutenant's Woman,FALSE
5986,1981,1982,54,FILM EDITING,Robert L. Wolfe,On Golden Pond,FALSE
5987,1981,1982,54,FILM EDITING,Michael Kahn,Raiders of the Lost Ark,TRUE
5988,1981,1982,54,FILM EDITING,"Dede Allen, Craig McKay",Reds,FALSE
5989,1981,1982,54,FOREIGN LANGUAGE FILM,Switzerland,The Boat Is Full,FALSE
5990,1981,1982,54,FOREIGN LANGUAGE FILM,Poland,Man of Iron,FALSE
5991,1981,1982,54,FOREIGN LANGUAGE FILM,Hungary,Mephisto,TRUE
5992,1981,1982,54,FOREIGN LANGUAGE FILM,Japan,Muddy River,FALSE
5993,1981,1982,54,FOREIGN LANGUAGE FILM,Italy,Three Brothers,FALSE
5994,1981,1982,54,MAKEUP,Rick Baker,An American Werewolf in London,TRUE
5995,1981,1982,54,MAKEUP,Stan Winston,Heartbeeps,FALSE
5996,1981,1982,54,MUSIC (Original Score),Vangelis,Chariots of Fire,TRUE
5997,1981,1982,54,MUSIC (Original Score),Alex North,Dragonslayer,FALSE
5998,1981,1982,54,MUSIC (Original Score),Dave Grusin,On Golden Pond,FALSE
5999,1981,1982,54,MUSIC (Original Score),Randy Newman,Ragtime,FALSE
6000,1981,1982,54,MUSIC (Original Score),John Williams,Raiders of the Lost Ark,FALSE
6001,1981,1982,54,MUSIC (Original Song),"Music and Lyric by Burt Bacharach, Carole Bayer Sager, Christopher Cross and Peter Allen",Arthur,TRUE
6002,1981,1982,54,MUSIC (Original Song),Music and Lyric by Lionel Richie,Endless Love,FALSE
6003,1981,1982,54,MUSIC (Original Song),Music and Lyric by Joe Raposo,The Great Muppet Caper,FALSE
6004,1981,1982,54,MUSIC (Original Song),Music by Bill Conti; Lyric by Mick Leeson,For Your Eyes Only,FALSE
6005,1981,1982,54,MUSIC (Original Song),Music and Lyric by Randy Newman,Ragtime,FALSE
6006,1981,1982,54,BEST PICTURE,"Denis Heroux and John Kemeny, Producers",Atlantic City,FALSE
6007,1981,1982,54,BEST PICTURE,"David Puttnam, Producer",Chariots of Fire,TRUE
6008,1981,1982,54,BEST PICTURE,"Bruce Gilbert, Producer",On Golden Pond,FALSE
6009,1981,1982,54,BEST PICTURE,"Frank Marshall, Producer",Raiders of the Lost Ark,FALSE
6010,1981,1982,54,BEST PICTURE,"Warren Beatty, Producer",Reds,FALSE
6011,1981,1982,54,SHORT FILM (Animated),"Frédéric Back, Producer",Crac,TRUE
6012,1981,1982,54,SHORT FILM (Animated),"Will Vinton, Producer",The Creation,FALSE
6013,1981,1982,54,SHORT FILM (Animated),"Janet Perlman, Producer",The Tender Tale of Cinderella Penguin,FALSE
6014,1981,1982,54,SHORT FILM (Live Action),"Christine Oestreicher, Producer",Couples and Robbers,FALSE
6015,1981,1982,54,SHORT FILM (Live Action),"John N. Smith, Producer",First Winter,FALSE
6016,1981,1982,54,SHORT FILM (Live Action),"Paul Kemp and Shelley Levinson, Producers",Violet,TRUE
6017,1981,1982,54,SOUND,"Richard Portman, David Ronne",On Golden Pond,FALSE
6018,1981,1982,54,SOUND,"John K. Wilkinson, Robert W. Glass, Jr., Robert M. Thirlwell, Robin Gregory",Outland,FALSE
6019,1981,1982,54,SOUND,"Michael J. Kohut, Jay M. Harding, Richard Tyler, Al Overton",Pennies from Heaven,FALSE
6020,1981,1982,54,SOUND,"Bill Varney, Steve Maslow, Gregg Landaker, Roy Charman",Raiders of the Lost Ark,TRUE
6021,1981,1982,54,SOUND,"Dick Vorisek, Tom Fleischman, Simon Kaye",Reds,FALSE
6022,1981,1982,54,VISUAL EFFECTS,"Dennis Muren, Phil Tippett, Ken Ralston, Brian Johnson",Dragonslayer,FALSE
6023,1981,1982,54,VISUAL EFFECTS,"Richard Edlund, Kit West, Bruce Nicholson, Joe Johnston",Raiders of the Lost Ark,TRUE
6024,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Harold Pinter,The French Lieutenant's Woman,FALSE
6025,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Ernest Thompson,On Golden Pond,TRUE
6026,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Dennis Potter,Pennies from Heaven,FALSE
6027,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),"Jay Presson Allen, Sidney Lumet",Prince of the City,FALSE
6028,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Michael Weller,Ragtime,FALSE
6029,1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Kurt Luedtke,Absence of Malice,FALSE
6030,1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Steve Gordon,Arthur,FALSE
6031,1981,1982,54,WRITING (Screenplay Written Directly for the Screen),John Guare,Atlantic City,FALSE
6032,1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Colin Welland,Chariots of Fire,TRUE
6033,1981,1982,54,WRITING (Screenplay Written Directly for the Screen),"Warren Beatty, Trevor Griffiths",Reds,FALSE
6034,1981,1982,54,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),"Ben Burtt, Richard L. Anderson",Raiders of the Lost Ark,TRUE
6035,1981,1982,54,JEAN HERSHOLT HUMANITARIAN AWARD,Danny Kaye,,TRUE
6036,1981,1982,54,HONORARY AWARD, Barbara Stanwyck for superlative creativity and unique contribution to the art of screen acting.,,TRUE
6037,1981,1982,54,IRVING G. THALBERG MEMORIAL AWARD,Albert R. Broccoli,,TRUE
6038,1982,1983,55,ACTOR IN A LEADING ROLE,Dustin Hoffman,Tootsie,FALSE
6039,1982,1983,55,ACTOR IN A LEADING ROLE,Ben Kingsley,Gandhi,TRUE
6040,1982,1983,55,ACTOR IN A LEADING ROLE,Jack Lemmon,Missing,FALSE
6041,1982,1983,55,ACTOR IN A LEADING ROLE,Paul Newman,The Verdict,FALSE
6042,1982,1983,55,ACTOR IN A LEADING ROLE,Peter O'Toole,My Favorite Year,FALSE
6043,1982,1983,55,ACTOR IN A SUPPORTING ROLE,Charles Durning,The Best Little Whorehouse in Texas,FALSE
6044,1982,1983,55,ACTOR IN A SUPPORTING ROLE,"Louis Gossett, Jr.",An Officer and a Gentleman,TRUE
6045,1982,1983,55,ACTOR IN A SUPPORTING ROLE,John Lithgow,The World According to Garp,FALSE
6046,1982,1983,55,ACTOR IN A SUPPORTING ROLE,James Mason,The Verdict,FALSE
6047,1982,1983,55,ACTOR IN A SUPPORTING ROLE,Robert Preston,Victor/Victoria,FALSE
6048,1982,1983,55,ACTRESS IN A LEADING ROLE,Julie Andrews,Victor/Victoria,FALSE
6049,1982,1983,55,ACTRESS IN A LEADING ROLE,Jessica Lange,Frances,FALSE
6050,1982,1983,55,ACTRESS IN A LEADING ROLE,Sissy Spacek,Missing,FALSE
6051,1982,1983,55,ACTRESS IN A LEADING ROLE,Meryl Streep,Sophie's Choice,TRUE
6052,1982,1983,55,ACTRESS IN A LEADING ROLE,Debra Winger,An Officer and a Gentleman,FALSE
6053,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The World According to Garp,FALSE
6054,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Teri Garr,Tootsie,FALSE
6055,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,Tootsie,TRUE
6056,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Kim Stanley,Frances,FALSE
6057,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Lesley Ann Warren,Victor/Victoria,FALSE
6058,1982,1983,55,ART DIRECTION,Art Direction:  Dale Hennesy; Set Decoration:  Marvin March,Annie,FALSE
6059,1982,1983,55,ART DIRECTION,"Art Direction:  Lawrence G. Paull, David L. Snyder;  Set Decoration:  Linda DeScenna",Blade Runner,FALSE
6060,1982,1983,55,ART DIRECTION,"Art Direction:  Stuart Craig, Bob Laing;  Set Decoration:  Michael Seirton",Gandhi,TRUE
6061,1982,1983,55,ART DIRECTION,Art Direction:  Franco Zeffirelli;  Set Decoration:  Gianni Quaranta,La Traviata,FALSE
6062,1982,1983,55,ART DIRECTION,"Art Direction:  Rodger Maus, Tim Hutchinson, William Craig Smith;  Set Decoration:  Harry Cordwell",Victor/Victoria,FALSE
6063,1982,1983,55,CINEMATOGRAPHY,Jost Vacano,Das Boot,FALSE
6064,1982,1983,55,CINEMATOGRAPHY,Allen Daviau,E.T. The Extra-Terrestrial,FALSE
6065,1982,1983,55,CINEMATOGRAPHY,"Billy Williams, Ronnie Taylor",Gandhi,TRUE
6066,1982,1983,55,CINEMATOGRAPHY,Nestor Almendros,Sophie's Choice,FALSE
6067,1982,1983,55,CINEMATOGRAPHY,Owen Roizman,Tootsie,FALSE
6068,1982,1983,55,COSTUME DESIGN,"John Mollo, Bhanu Athaiya",Gandhi,TRUE
6069,1982,1983,55,COSTUME DESIGN,Piero Tosi,La Traviata,FALSE
6070,1982,1983,55,COSTUME DESIGN,Albert Wolsky,Sophie's Choice,FALSE
6071,1982,1983,55,COSTUME DESIGN,"Elois Jenssen, Rosanna Norton",Tron,FALSE
6072,1982,1983,55,COSTUME DESIGN,Patricia Norris,Victor/Victoria,FALSE
6073,1982,1983,55,DIRECTING,Wolfgang Petersen,Das Boot,FALSE
6074,1982,1983,55,DIRECTING,Steven Spielberg,E.T. The Extra-Terrestrial,FALSE
6075,1982,1983,55,DIRECTING,Richard Attenborough,Gandhi,TRUE
6076,1982,1983,55,DIRECTING,Sydney Pollack,Tootsie,FALSE
6077,1982,1983,55,DIRECTING,Sidney Lumet,The Verdict,FALSE
6078,1982,1983,55,DOCUMENTARY (Feature),"Sturla Gunnarsson and Steve Lucas, Producers",After the Axe,FALSE
6079,1982,1983,55,DOCUMENTARY (Feature),"John Karol and Michel Chalufour, Producers",Ben's Mill,FALSE
6080,1982,1983,55,DOCUMENTARY (Feature),"Meg Switzgable, Producer",In Our Water,FALSE
6081,1982,1983,55,DOCUMENTARY (Feature),"John Zaritsky, Producer",Just Another Missing Kid,TRUE
6082,1982,1983,55,DOCUMENTARY (Feature),"Joseph Wishy, Producer",A Portrait of Giselle,FALSE
6083,1982,1983,55,DOCUMENTARY (Short Subject),"Robert Richter, Producer",Gods of Metal,FALSE
6084,1982,1983,55,DOCUMENTARY (Short Subject),"Edward Le Lorrain and Terri Nash, Producers",If You Love This Planet,TRUE
6085,1982,1983,55,DOCUMENTARY (Short Subject),"Charles Guggenheim and Werner Schumann, Producers",The Klan: A Legacy of Hate in America,FALSE
6086,1982,1983,55,DOCUMENTARY (Short Subject),"Freida Lee Mock, Producer",To Live or Let Die,FALSE
6087,1982,1983,55,DOCUMENTARY (Short Subject),"John G. Avildsen, Producer",Traveling Hopefully,FALSE
6088,1982,1983,55,FILM EDITING,Hannes Nikel,Das Boot,FALSE
6089,1982,1983,55,FILM EDITING,Carol Littleton,E.T. The Extra-Terrestrial,FALSE
6090,1982,1983,55,FILM EDITING,John Bloom,Gandhi,TRUE
6091,1982,1983,55,FILM EDITING,Peter Zinner,An Officer and a Gentleman,FALSE
6092,1982,1983,55,FILM EDITING,"Fredric Steinkamp, William Steinkamp",Tootsie,FALSE
6093,1982,1983,55,FOREIGN LANGUAGE FILM,Nicaragua,Alsino and the Condor,FALSE
6094,1982,1983,55,FOREIGN LANGUAGE FILM,France,Coup de Torchon ('Clean Slate'),FALSE
6095,1982,1983,55,FOREIGN LANGUAGE FILM,Sweden,The Flight of the Eagle,FALSE
6096,1982,1983,55,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,Private Life,FALSE
6097,1982,1983,55,FOREIGN LANGUAGE FILM,Spain,Volver a Empezar ('To Begin Again'),TRUE
6098,1982,1983,55,MAKEUP,Tom Smith,Gandhi,FALSE
6099,1982,1983,55,MAKEUP,"Sarah Monzani, Michèle Burke",Quest for Fire,TRUE
6100,1982,1983,55,MUSIC (Original Score),John Williams,E.T. The Extra-Terrestrial,TRUE
6101,1982,1983,55,MUSIC (Original Score),"Ravi Shankar, George Fenton",Gandhi,FALSE
6102,1982,1983,55,MUSIC (Original Score),Jack Nitzsche,An Officer and a Gentleman,FALSE
6103,1982,1983,55,MUSIC (Original Score),Jerry Goldsmith,Poltergeist,FALSE
6104,1982,1983,55,MUSIC (Original Score),Marvin Hamlisch,Sophie's Choice,FALSE
6105,1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Adaptation Score by Ralph Burns,Annie,FALSE
6106,1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Tom Waits,One from the Heart,FALSE
6107,1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Henry Mancini and Leslie Bricusse; Adaptation Score by Henry Mancini,Victor/Victoria,TRUE
6108,1982,1983,55,MUSIC (Original Song),Music and Lyric by Jim Peterik and Frankie Sullivan III,Rocky III,FALSE
6109,1982,1983,55,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Best Friends,FALSE
6110,1982,1983,55,MUSIC (Original Song),Music by John Williams; Lyric by Alan Bergman and Marilyn Bergman,"Yes, Giorgio",FALSE
6111,1982,1983,55,MUSIC (Original Song),Music by Dave Grusin; Lyric by Alan Bergman and Marilyn Bergman,Tootsie,FALSE
6112,1982,1983,55,MUSIC (Original Song),Music by Jack Nitzsche and Buffy Sainte-Marie; Lyric by Will Jennings,An Officer and a Gentleman,TRUE
6113,1982,1983,55,BEST PICTURE,"Steven Spielberg and Kathleen Kennedy, Producers",E.T. The Extra-Terrestrial,FALSE
6114,1982,1983,55,BEST PICTURE,"Richard Attenborough, Producer",Gandhi,TRUE
6115,1982,1983,55,BEST PICTURE,"Edward Lewis and Mildred Lewis, Producers",Missing,FALSE
6116,1982,1983,55,BEST PICTURE,"Sydney Pollack and Dick Richards, Producers",Tootsie,FALSE
6117,1982,1983,55,BEST PICTURE,"Richard D. Zanuck and David Brown, Producers",The Verdict,FALSE
6118,1982,1983,55,SHORT FILM (Animated),"Will Vinton, Producer",The Great Cognito,FALSE
6119,1982,1983,55,SHORT FILM (Animated),"John Coates, Producer",The Snowman,FALSE
6120,1982,1983,55,SHORT FILM (Animated),"Zbigniew Rybczynski, Producer",Tango,TRUE
6121,1982,1983,55,SHORT FILM (Live Action),"Bob Rogers, Producer",Ballet Robotique,FALSE
6122,1982,1983,55,SHORT FILM (Live Action),"Christine Oestreicher, Producer",A Shocking Accident,TRUE
6123,1982,1983,55,SHORT FILM (Live Action),"Michael Toshiyuki Uno and Joseph Benson, Producers",The Silence,FALSE
6124,1982,1983,55,SHORT FILM (Live Action),"Jan Saunders, Producer",Split Cherry Tree,FALSE
6125,1982,1983,55,SHORT FILM (Live Action),"Andrew Birkin, Producer",Sredni Vashtar,FALSE
6126,1982,1983,55,SOUND,"Milan Bor, Trevor Pyke, Mike Le-Mare",Das Boot,FALSE
6127,1982,1983,55,SOUND,"Robert Knudson, Robert Glass, Don Digirolamo, Gene Cantamessa",E.T. The Extra-Terrestrial,TRUE
6128,1982,1983,55,SOUND,"Gerry Humphreys, Robin O'Donoghue, Jonathan Bates, Simon Kaye",Gandhi,FALSE
6129,1982,1983,55,SOUND,"Arthur Piantadosi, Les Fresholtz, Dick Alexander, Les Lazarowitz",Tootsie,FALSE
6130,1982,1983,55,SOUND,"Michael Minkler, Bob Minkler, Lee Minkler, Jim La Rue",Tron,FALSE
6131,1982,1983,55,SOUND EFFECTS EDITING,Mike Le-Mare,Das Boot,FALSE
6132,1982,1983,55,SOUND EFFECTS EDITING,"Charles L. Campbell, Ben Burtt",E.T. The Extra-Terrestrial,TRUE
6133,1982,1983,55,SOUND EFFECTS EDITING,"Stephen Hunter Flick, Richard L. Anderson",Poltergeist,FALSE
6134,1982,1983,55,VISUAL EFFECTS,"Douglas Trumbull, Richard Yuricich, David Dryer",Blade Runner,FALSE
6135,1982,1983,55,VISUAL EFFECTS,"Carlo Rambaldi, Dennis Muren, Kenneth F. Smith",E.T. The Extra-Terrestrial,TRUE
6136,1982,1983,55,VISUAL EFFECTS,"Richard Edlund, Michael Wood, Bruce Nicholson",Poltergeist,FALSE
6137,1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),Wolfgang Petersen,Das Boot,FALSE
6138,1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),"Costa-Gavras, Donald Stewart",Missing,TRUE
6139,1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),Alan J. Pakula,Sophie's Choice,FALSE
